batter_id,g_id,batter,team,opp,rbi,strikeout,out,n_atbats,homerun,hit
460075,201801604,R.Braun,mil,lan,0,0.0,0.0,1,0.0,1.0
460075,201801628,R.Braun,mil,lan,0,1.0,3.0,4,0.0,1.0
460075,201802017,R.Braun,mil,was,0,0.0,4.0,4,0.0,0.0
460077,201800802,D.Butera,kca,min,0,0.0,5.0,5,0.0,0.0
460086,201800128,A.Gordon,kca,cle,0,1.0,2.0,3,0.0,1.0
460086,201800802,A.Gordon,kca,min,0,3.0,5.0,6,0.0,1.0
460086,201801468,A.Gordon,kca,min,0,1.0,2.0,4,0.0,1.0
460086,201801900,A.Gordon,kca,tba,0,1.0,4.0,4,0.0,0.0
460086,201802026,A.Gordon,kca,bal,0,1.0,4.0,4,0.0,0.0
460086,201802402,A.Gordon,kca,cle,1,1.0,3.0,5,0.0,2.0
460269,201802076,C.Gimenez,min,hou,0,1.0,2.0,2,0.0,0.0
460269,201802401,C.Gimenez,min,cha,0,1.0,1.0,4,0.0,0.0
460576,201800073,C.Gomez,tba,nya,0,3.0,3.0,4,0.0,0.0
460576,201800578,C.Gomez,tba,bal,0,1.0,4.0,4,0.0,0.0
460576,201800915,C.Gomez,tba,was,1,0.0,3.0,4,0.0,1.0
460576,201801636,C.Gomez,tba,cha,0,1.0,1.0,1,0.0,0.0
460576,201801900,C.Gomez,tba,kca,1,1.0,2.0,4,0.0,2.0
461314,201801242,M.Kemp,lan,col,4,0.0,1.0,4,1.0,3.0
461314,201801306,M.Kemp,lan,ana,2,0.0,2.0,4,0.0,2.0
461314,201801604,M.Kemp,lan,mil,0,0.0,4.0,4,0.0,0.0
461314,201801876,M.Kemp,lan,sln,0,1.0,2.0,5,0.0,1.0
461314,201802000,M.Kemp,lan,ari,0,1.0,2.0,4,0.0,2.0
461314,201802188,M.Kemp,lan,sln,1,0.0,2.0,4,0.0,2.0
461314,201802421,M.Kemp,lan,sfn,3,0.0,0.0,3,0.0,3.0
461829,201800050,G.Gonzalez,was,cin,0,2.0,3.0,3,0.0,0.0
461829,201802129,G.Gonzalez,mil,sfn,0,2.0,2.0,2,0.0,0.0
461865,201800193,A.Romine,sea,oak,0,1.0,4.0,4,0.0,0.0
462101,201800148,E.Andrus,tex,ana,0,0.0,1.0,4,0.0,0.0
462101,201801124,E.Andrus,tex,min,0,2.0,3.0,5,0.0,1.0
462101,201801139,E.Andrus,tex,min,0,2.0,5.0,5,0.0,0.0
462101,201801240,E.Andrus,tex,cha,0,0.0,4.0,5,0.0,1.0
462101,201801449,E.Andrus,tex,cle,0,2.0,2.0,6,0.0,2.0
462101,201801946,E.Andrus,tex,sfn,0,1.0,3.0,4,0.0,0.0
462136,201802038,M.Estrada,tor,mia,0,1.0,1.0,1,0.0,0.0
465041,201800524,F.Cervelli,pit,cha,0,0.0,2.0,5,0.0,1.0
465041,201801676,F.Cervelli,pit,sln,0,3.0,4.0,4,0.0,0.0
465753,201800115,P.Florimon,phi,mia,0,0.0,1.0,2,0.0,1.0
466320,201801729,M.Cabrera,cle,cha,0,0.0,2.0,3,0.0,0.0
466320,201802283,M.Cabrera,cle,cha,1,0.0,2.0,4,0.0,1.0
466320,201802402,M.Cabrera,cle,kca,1,0.0,2.0,4,0.0,2.0
467055,201801200,P.Sandoval,sfn,col,0,0.0,3.0,5,0.0,2.0
467092,201800073,W.Ramos,tba,nya,0,1.0,3.0,4,0.0,1.0
467092,201800833,W.Ramos,tba,oak,2,0.0,2.0,4,0.0,1.0
467092,201800915,W.Ramos,tba,was,0,0.0,3.0,4,0.0,0.0
467092,201802329,W.Ramos,phi,atl,0,1.0,2.0,2,0.0,0.0
467793,201800115,C.Santana,phi,mia,3,0.0,2.0,4,1.0,2.0
467793,201801382,C.Santana,phi,nyn,0,1.0,4.0,4,0.0,0.0
467793,201802329,C.Santana,phi,atl,0,0.0,4.0,4,0.0,0.0
467827,201800099,G.Parra,col,atl,0,1.0,4.0,4,0.0,0.0
467827,201800755,G.Parra,col,cin,1,0.0,2.0,4,0.0,1.0
467827,201801132,G.Parra,col,mia,2,1.0,2.0,3,1.0,1.0
467827,201801200,G.Parra,col,sfn,1,0.0,1.0,4,0.0,2.0
467827,201801242,G.Parra,col,lan,0,0.0,2.0,4,0.0,2.0
467827,201801600,G.Parra,col,sln,1,0.0,2.0,4,0.0,2.0
467827,201802398,G.Parra,col,was,0,0.0,1.0,1,0.0,0.0
468504,201801628,J.Chacin,mil,lan,0,0.0,1.0,2,0.0,1.0
468504,201802017,J.Chacin,mil,was,0,0.0,2.0,3,0.0,1.0
471083,201800050,M.Montero,was,cin,0,0.0,3.0,4,0.0,0.0
471865,201800099,C.Gonzalez,col,atl,2,1.0,2.0,4,1.0,2.0
471865,201800755,C.Gonzalez,col,cin,0,0.0,0.0,1,0.0,0.0
471865,201801132,C.Gonzalez,col,mia,0,2.0,3.0,4,0.0,1.0
471865,201801200,C.Gonzalez,col,sfn,0,0.0,3.0,4,0.0,1.0
471865,201801242,C.Gonzalez,col,lan,0,0.0,3.0,4,0.0,1.0
471865,201801600,C.Gonzalez,col,sln,2,1.0,1.0,4,1.0,2.0
471865,201802398,C.Gonzalez,col,was,0,0.0,1.0,3,0.0,2.0
472528,201800148,L.Valbuena,ana,tex,1,2.0,3.0,5,0.0,2.0
472528,201800780,L.Valbuena,ana,det,0,1.0,1.0,2,0.0,0.0
472528,201801292,L.Valbuena,ana,sea,0,1.0,1.0,1,0.0,0.0
472528,201801306,L.Valbuena,ana,lan,0,1.0,2.0,2,0.0,0.0
472528,201801368,L.Valbuena,ana,sea,0,1.0,2.0,4,0.0,1.0
474568,201800524,J.Mercer,pit,cha,2,1.0,4.0,5,0.0,1.0
474568,201800798,J.Mercer,pit,chn,0,0.0,3.0,4,0.0,1.0
474568,201801234,J.Mercer,pit,sdn,0,1.0,4.0,4,0.0,0.0
474568,201801676,J.Mercer,pit,sln,0,0.0,0.0,3,0.0,1.0
474832,201801200,B.Belt,sfn,col,2,1.0,2.0,5,1.0,2.0
474832,201801946,B.Belt,sfn,tex,0,2.0,3.0,4,0.0,1.0
474832,201802129,B.Belt,sfn,mil,0,1.0,1.0,1,0.0,0.0
475115,201802188,T.Ross,sln,lan,1,0.0,0.0,1,1.0,1.0
475174,201800128,Y.Alonso,cle,kca,0,0.0,2.0,4,0.0,1.0
475174,201800465,Y.Alonso,cle,nya,0,1.0,3.0,4,0.0,1.0
475174,201801436,Y.Alonso,cle,nya,0,2.0,3.0,4,0.0,1.0
475174,201801449,Y.Alonso,cle,tex,0,0.0,0.0,1,0.0,0.0
475174,201801729,Y.Alonso,cle,cha,0,1.0,2.0,4,0.0,2.0
475174,201802105,Y.Alonso,cle,tor,0,1.0,4.0,5,0.0,1.0
475174,201802283,Y.Alonso,cle,cha,0,0.0,1.0,3,0.0,1.0
475174,201802402,Y.Alonso,cle,kca,1,1.0,2.0,4,0.0,1.0
475247,201800099,R.Flaherty,atl,col,0,0.0,2.0,5,0.0,0.0
475247,201800886,R.Flaherty,atl,sdn,1,1.0,1.0,2,0.0,1.0
475247,201802329,R.Flaherty,atl,phi,0,1.0,3.0,3,0.0,0.0
475253,201800177,J.Smoak,tor,bal,0,0.0,3.0,4,0.0,0.0
475253,201800583,J.Smoak,tor,bos,2,0.0,2.0,5,0.0,1.0
475253,201801880,J.Smoak,tor,bal,1,1.0,3.0,4,1.0,1.0
475253,201802038,J.Smoak,tor,mia,2,1.0,3.0,4,1.0,1.0
475253,201802105,J.Smoak,tor,cle,0,4.0,4.0,5,0.0,0.0
475582,201800050,R.Zimmerman,was,cin,0,1.0,3.0,5,0.0,1.0
475582,201801540,R.Zimmerman,was,mia,1,0.0,4.0,5,0.0,1.0
475582,201801704,R.Zimmerman,was,atl,0,0.0,0.0,1,0.0,0.0
475582,201802017,R.Zimmerman,was,mil,0,0.0,3.0,4,0.0,0.0
476704,201800193,J.Lowrie,oak,sea,0,1.0,3.0,4,0.0,0.0
476704,201800534,J.Lowrie,oak,hou,1,0.0,3.0,4,0.0,1.0
476704,201800751,J.Lowrie,oak,ari,0,0.0,4.0,4,0.0,0.0
476704,201800833,J.Lowrie,oak,tba,0,2.0,5.0,5,0.0,0.0
476704,201802341,J.Lowrie,oak,sea,1,3.0,3.0,5,1.0,1.0
476883,201800177,P.Alvarez,bal,tor,0,1.0,2.0,4,0.0,1.0
476883,201800213,P.Alvarez,bal,bos,0,1.0,1.0,1,0.0,0.0
476883,201800810,P.Alvarez,bal,was,0,1.0,3.0,3,0.0,0.0
477132,201801628,C.Kershaw,lan,mil,0,1.0,2.0,3,0.0,1.0
477132,201802188,C.Kershaw,lan,sln,1,0.0,2.0,3,0.0,1.0
488671,201800122,A.Avila,ari,sln,0,1.0,2.0,2,0.0,0.0
488671,201800498,A.Avila,ari,hou,0,1.0,2.0,3,0.0,0.0
488671,201800751,A.Avila,ari,oak,0,0.0,3.0,3,0.0,0.0
488681,201802283,B.Barnes,cle,cha,0,0.0,0.0,1,0.0,0.0
488681,201802402,B.Barnes,cle,kca,0,0.0,1.0,1,0.0,0.0
488721,201800099,P.Bourjos,atl,col,0,0.0,1.0,1,0.0,0.0
488721,201800886,P.Bourjos,atl,sdn,0,0.0,0.0,1,0.0,1.0
488726,201800128,M.Brantley,cle,kca,0,0.0,2.0,4,0.0,1.0
488726,201801041,M.Brantley,cle,min,0,0.0,3.0,4,0.0,1.0
488726,201801436,M.Brantley,cle,nya,1,0.0,2.0,4,1.0,1.0
488726,201801449,M.Brantley,cle,tex,0,1.0,6.0,6,0.0,0.0
488726,201801729,M.Brantley,cle,cha,0,0.0,3.0,4,0.0,0.0
488726,201802105,M.Brantley,cle,tor,0,0.0,1.0,1,0.0,0.0
488726,201802283,M.Brantley,cle,cha,2,1.0,3.0,6,1.0,3.0
488726,201802402,M.Brantley,cle,kca,0,1.0,3.0,4,0.0,1.0
488810,201800755,T.Cruz,cin,col,2,1.0,2.0,4,1.0,2.0
488818,201801946,C.d'Arnaud,sfn,tex,0,0.0,2.0,3,0.0,0.0
488818,201802129,C.d'Arnaud,sfn,mil,0,2.0,3.0,3,0.0,0.0
488818,201802262,C.d'Arnaud,sfn,sdn,0,2.0,4.0,5,0.0,1.0
488818,201802421,C.d'Arnaud,sfn,lan,0,1.0,1.0,1,0.0,0.0
489119,201801604,W.Miley,mil,lan,0,1.0,2.0,2,0.0,0.0
489119,201801848,W.Miley,mil,sln,0,0.0,1.0,2,0.0,1.0
489149,201800547,L.Morrison,min,ana,0,2.0,3.0,4,0.0,0.0
489149,201800802,L.Morrison,min,kca,0,0.0,1.0,1,0.0,0.0
489149,201801041,L.Morrison,min,cle,3,0.0,2.0,5,0.0,2.0
489149,201801124,L.Morrison,min,tex,0,0.0,1.0,1,0.0,0.0
489149,201801139,L.Morrison,min,tex,2,2.0,4.0,5,1.0,1.0
489267,201802283,A.Rosales,cle,cha,0,0.0,1.0,1,0.0,0.0
489267,201802402,A.Rosales,cle,kca,0,1.0,1.0,1,0.0,0.0
491676,201801200,G.Hernandez,sfn,col,1,1.0,2.0,4,0.0,1.0
491676,201802129,G.Hernandez,sfn,mil,0,1.0,3.0,3,0.0,0.0
491676,201802262,G.Hernandez,sfn,sdn,0,1.0,2.0,3,0.0,1.0
491676,201802421,G.Hernandez,sfn,lan,0,0.0,3.0,3,0.0,0.0
491696,201800073,J.Sucre,tba,nya,0,0.0,2.0,4,0.0,2.0
491696,201800578,J.Sucre,tba,bal,0,0.0,3.0,3,0.0,0.0
491696,201801510,J.Sucre,tba,nya,0,1.0,2.0,3,0.0,1.0
491696,201801636,J.Sucre,tba,cha,0,1.0,1.0,1,0.0,0.0
493329,201800253,Y.Gurriel,hou,sea,0,2.0,3.0,4,0.0,1.0
493329,201800498,Y.Gurriel,hou,ari,0,0.0,0.0,2,0.0,1.0
493329,201800534,Y.Gurriel,hou,oak,2,0.0,3.0,4,0.0,1.0
493329,201801196,Y.Gurriel,hou,tor,0,1.0,4.0,4,0.0,0.0
493329,201802076,Y.Gurriel,hou,min,2,1.0,3.0,4,1.0,1.0
500135,201801077,R.Rodriguez,det,cin,0,1.0,1.0,2,0.0,0.0
500135,201801909,R.Rodriguez,det,cha,2,0.0,2.0,4,1.0,2.0
500135,201801919,R.Rodriguez,det,cha,0,1.0,1.0,1,0.0,0.0
500208,201800177,Y.Solarte,tor,bal,1,0.0,2.0,4,0.0,2.0
500208,201800583,Y.Solarte,tor,bos,0,1.0,3.0,5,0.0,1.0
500208,201801196,Y.Solarte,tor,hou,1,0.0,4.0,5,0.0,1.0
500208,201802250,Y.Solarte,tor,bal,0,0.0,3.0,3,0.0,0.0
500743,201800115,M.Rojas,mia,phi,0,1.0,2.0,3,0.0,1.0
500743,201800764,M.Rojas,mia,was,0,0.0,4.0,4,0.0,0.0
500743,201801540,M.Rojas,mia,was,0,0.0,3.0,3,0.0,0.0
500743,201802038,M.Rojas,mia,tor,0,0.0,3.0,4,0.0,1.0
500871,201800547,E.Escobar,min,ana,0,1.0,4.0,4,0.0,0.0
500871,201800802,E.Escobar,min,kca,0,2.0,4.0,6,0.0,0.0
500871,201801041,E.Escobar,min,cle,2,1.0,2.0,5,0.0,2.0
500871,201801124,E.Escobar,min,tex,0,1.0,1.0,1,0.0,0.0
500871,201801139,E.Escobar,min,tex,0,2.0,5.0,5,0.0,0.0
500871,201801468,E.Escobar,min,kca,1,1.0,2.0,4,0.0,1.0
500871,201802000,E.Escobar,ari,lan,0,0.0,1.0,4,0.0,1.0
500874,201800122,J.Martinez,sln,ari,0,0.0,4.0,4,0.0,0.0
500874,201800940,J.Martinez,sln,cin,4,0.0,2.0,4,2.0,2.0
500874,201801572,J.Martinez,sln,chn,0,0.0,1.0,1,0.0,0.0
500874,201801600,J.Martinez,sln,col,0,1.0,1.0,1,0.0,0.0
500874,201801676,J.Martinez,sln,pit,0,0.0,2.0,4,0.0,2.0
500874,201801848,J.Martinez,sln,mil,0,0.0,1.0,1,0.0,0.0
500874,201801876,J.Martinez,sln,lan,2,0.0,3.0,5,1.0,2.0
500874,201802188,J.Martinez,sln,lan,0,2.0,3.0,5,0.0,1.0
500874,201802278,J.Martinez,sln,atl,0,1.0,2.0,5,0.0,2.0
501303,201800547,E.Adrianza,min,ana,0,0.0,2.0,3,0.0,1.0
501303,201800802,E.Adrianza,min,kca,0,0.0,4.0,6,0.0,2.0
501303,201801041,E.Adrianza,min,cle,0,0.0,3.0,4,0.0,1.0
501303,201801124,E.Adrianza,min,tex,0,2.0,3.0,3,0.0,0.0
501303,201802076,E.Adrianza,min,hou,0,2.0,3.0,3,0.0,0.0
501896,201800798,D.Freese,pit,chn,0,2.0,3.0,4,0.0,1.0
501896,201801234,D.Freese,pit,sdn,0,2.0,2.0,4,0.0,2.0
501896,201802188,D.Freese,lan,sln,2,2.0,2.0,3,0.0,1.0
501896,201802421,D.Freese,lan,sfn,1,0.0,2.0,5,0.0,2.0
501981,201800193,K.Davis,oak,sea,3,1.0,2.0,4,2.0,2.0
501981,201800534,K.Davis,oak,hou,0,0.0,2.0,4,0.0,1.0
501981,201800833,K.Davis,oak,tba,0,1.0,2.0,4,0.0,1.0
501981,201802341,K.Davis,oak,sea,1,1.0,4.0,5,1.0,1.0
502054,201800122,T.Pham,sln,ari,0,0.0,3.0,4,0.0,0.0
502054,201800940,T.Pham,sln,cin,0,2.0,4.0,5,0.0,1.0
502054,201801572,T.Pham,sln,chn,0,1.0,4.0,4,0.0,0.0
502054,201801933,T.Pham,tba,bos,1,2.0,4.0,5,1.0,1.0
502082,201801041,L.Chisenhall,cle,min,0,0.0,2.0,4,0.0,1.0
502110,201800213,J.Martinez,bos,bal,0,2.0,2.0,4,0.0,0.0
502110,201800583,J.Martinez,bos,tor,3,1.0,1.0,4,1.0,2.0
502110,201801743,J.Martinez,bos,bal,0,1.0,4.0,4,0.0,0.0
502110,201801933,J.Martinez,bos,tba,0,2.0,2.0,4,0.0,2.0
502143,201800213,D.Valencia,bal,bos,0,0.0,2.0,3,0.0,0.0
502210,201800133,J.Reddick,hou,sdn,1,1.0,1.0,3,1.0,2.0
502210,201800253,J.Reddick,hou,sea,0,2.0,4.0,5,0.0,0.0
502210,201800498,J.Reddick,hou,ari,0,1.0,3.0,4,0.0,0.0
502210,201800534,J.Reddick,hou,oak,0,1.0,3.0,4,0.0,1.0
502210,201801196,J.Reddick,hou,tor,1,1.0,2.0,4,0.0,2.0
502210,201802076,J.Reddick,hou,min,0,1.0,2.0,4,0.0,2.0
502226,201800177,C.Gentry,bal,tor,0,1.0,4.0,4,0.0,0.0
502226,201800213,C.Gentry,bal,bos,0,1.0,1.0,4,0.0,1.0
502226,201800810,C.Gentry,bal,was,0,1.0,1.0,1,0.0,0.0
502226,201800825,C.Gentry,bal,was,0,0.0,0.0,1,0.0,1.0
502481,201800122,J.Dyson,ari,sln,0,0.0,4.0,4,0.0,0.0
502481,201800751,J.Dyson,ari,oak,0,0.0,3.0,3,0.0,0.0
502481,201800783,J.Dyson,ari,cin,0,0.0,3.0,5,0.0,0.0
502517,201801540,D.Murphy,was,mia,0,0.0,0.0,1,0.0,1.0
502517,201801704,D.Murphy,was,atl,0,0.0,3.0,4,0.0,1.0
502517,201801966,D.Murphy,chn,nyn,0,1.0,2.0,5,0.0,2.0
502517,201801978,D.Murphy,chn,nyn,0,2.0,4.0,4,0.0,0.0
502570,201802421,R.Gale,lan,sfn,0,1.0,1.0,1,0.0,0.0
502671,201800122,P.Goldschmidt,ari,sln,0,2.0,4.0,4,0.0,0.0
502671,201800498,P.Goldschmidt,ari,hou,0,0.0,4.0,4,0.0,0.0
502671,201800751,P.Goldschmidt,ari,oak,0,3.0,4.0,4,0.0,0.0
502671,201800783,P.Goldschmidt,ari,cin,1,1.0,3.0,5,0.0,2.0
502671,201802000,P.Goldschmidt,ari,lan,0,1.0,3.0,5,0.0,2.0
502706,201802262,D.Holland,sfn,sdn,0,1.0,2.0,2,0.0,0.0
503556,201800133,M.Gonzalez,hou,sdn,0,0.0,2.0,3,0.0,1.0
503556,201800253,M.Gonzalez,hou,sea,2,1.0,2.0,4,0.0,2.0
503556,201800498,M.Gonzalez,hou,ari,0,1.0,2.0,4,0.0,2.0
503556,201800534,M.Gonzalez,hou,oak,0,1.0,4.0,4,0.0,0.0
503556,201801196,M.Gonzalez,hou,tor,1,0.0,3.0,4,1.0,1.0
506702,201801743,S.Leon,bos,bal,0,1.0,3.0,4,0.0,0.0
506702,201801933,S.Leon,bos,tba,0,0.0,3.0,3,0.0,0.0
506703,201800764,A.Sanchez,was,mia,0,0.0,1.0,1,0.0,0.0
506703,201800915,A.Sanchez,was,tba,0,0.0,1.0,1,0.0,0.0
506703,201802398,A.Sanchez,was,col,0,0.0,1.0,3,0.0,2.0
506747,201801876,F.Pena,sln,lan,0,1.0,3.0,4,0.0,0.0
506747,201802188,F.Pena,sln,lan,0,1.0,2.0,2,0.0,0.0
514888,201800133,J.Altuve,hou,sdn,0,0.0,4.0,4,0.0,0.0
514888,201800253,J.Altuve,hou,sea,0,1.0,3.0,5,0.0,2.0
514888,201800498,J.Altuve,hou,ari,0,0.0,3.0,4,0.0,1.0
514888,201800534,J.Altuve,hou,oak,0,1.0,1.0,4,0.0,3.0
514888,201801196,J.Altuve,hou,tor,0,0.0,2.0,4,0.0,1.0
514888,201802076,J.Altuve,hou,min,0,0.0,4.0,4,0.0,0.0
514917,201800115,C.Hernandez,phi,mia,1,0.0,2.0,4,0.0,1.0
514917,201801382,C.Hernandez,phi,nyn,0,1.0,3.0,5,0.0,2.0
514917,201802329,C.Hernandez,phi,atl,0,0.0,3.0,4,0.0,1.0
516416,201800193,J.Segura,sea,oak,0,1.0,2.0,4,0.0,2.0
516416,201800253,J.Segura,sea,hou,0,1.0,4.0,4,0.0,0.0
516416,201800310,J.Segura,sea,tex,1,0.0,3.0,5,0.0,1.0
516416,201801097,J.Segura,sea,nya,0,1.0,3.0,5,0.0,1.0
516416,201801262,J.Segura,sea,ana,0,1.0,3.0,4,0.0,1.0
516416,201801292,J.Segura,sea,ana,1,0.0,2.0,4,0.0,2.0
516416,201801368,J.Segura,sea,ana,0,0.0,3.0,4,0.0,1.0
516416,201801448,J.Segura,sea,cha,0,0.0,3.0,4,0.0,1.0
516416,201802341,J.Segura,sea,oak,0,0.0,3.0,4,0.0,1.0
516770,201800115,S.Castro,mia,phi,1,0.0,2.0,3,0.0,1.0
516770,201800764,S.Castro,mia,was,0,1.0,3.0,4,0.0,0.0
516770,201801132,S.Castro,mia,col,0,0.0,3.0,5,0.0,1.0
516770,201801540,S.Castro,mia,was,0,1.0,2.0,4,0.0,2.0
516770,201801790,S.Castro,mia,atl,0,2.0,3.0,5,0.0,1.0
516770,201802422,S.Castro,mia,nyn,0,0.0,1.0,1,0.0,0.0
516782,201800524,S.Marte,pit,cha,1,2.0,2.0,5,0.0,3.0
516782,201800798,S.Marte,pit,chn,3,0.0,2.0,5,0.0,3.0
516782,201801234,S.Marte,pit,sdn,0,3.0,5.0,5,0.0,0.0
516782,201801676,S.Marte,pit,sln,0,1.0,4.0,4,0.0,0.0
517369,201800133,J.Pirela,sdn,hou,0,1.0,4.0,4,0.0,0.0
517369,201800886,J.Pirela,sdn,atl,0,0.0,3.0,4,0.0,1.0
517369,201801234,J.Pirela,sdn,pit,0,0.0,1.0,3,0.0,2.0
517369,201802262,J.Pirela,sdn,sfn,0,1.0,3.0,4,0.0,1.0
518452,201801242,C.Bettis,col,lan,0,1.0,1.0,1,0.0,0.0
518542,201800310,J.Centeno,tex,sea,0,1.0,3.0,4,0.0,1.0
518586,201800886,C.Culberson,atl,sdn,2,1.0,3.0,5,0.0,2.0
518586,201801002,C.Culberson,atl,nyn,0,1.0,3.0,3,0.0,0.0
518586,201801704,C.Culberson,atl,was,3,2.0,2.0,4,1.0,2.0
518586,201801790,C.Culberson,atl,mia,1,1.0,3.0,5,1.0,2.0
518586,201802329,C.Culberson,atl,phi,0,2.0,4.0,4,0.0,0.0
518614,201800122,D.Descalso,ari,sln,0,2.0,4.0,4,0.0,0.0
518614,201800498,D.Descalso,ari,hou,0,0.0,1.0,4,0.0,2.0
518614,201800751,D.Descalso,ari,oak,0,1.0,3.0,3,0.0,0.0
518614,201800783,D.Descalso,ari,cin,0,0.0,2.0,4,0.0,1.0
518618,201800115,D.Dietrich,mia,phi,0,1.0,3.0,4,0.0,1.0
518618,201800764,D.Dietrich,mia,was,0,0.0,3.0,4,0.0,0.0
518618,201801132,D.Dietrich,mia,col,1,1.0,2.0,4,1.0,1.0
518618,201801540,D.Dietrich,mia,was,0,0.0,1.0,1,0.0,0.0
518618,201801790,D.Dietrich,mia,atl,0,2.0,5.0,5,0.0,0.0
518618,201802422,D.Dietrich,mia,nyn,0,0.0,3.0,4,0.0,1.0
518626,201800583,J.Donaldson,tor,bos,0,2.0,3.0,5,0.0,2.0
518626,201802283,J.Donaldson,cle,cha,0,0.0,0.0,1,0.0,0.0
518626,201802402,J.Donaldson,cle,kca,0,2.0,3.0,4,0.0,0.0
518692,201800099,F.Freeman,atl,col,1,0.0,2.0,5,0.0,1.0
518692,201800886,F.Freeman,atl,sdn,2,0.0,0.0,5,1.0,4.0
518692,201801002,F.Freeman,atl,nyn,2,1.0,2.0,4,1.0,2.0
518692,201801704,F.Freeman,atl,was,1,0.0,4.0,5,0.0,1.0
518692,201801790,F.Freeman,atl,mia,1,1.0,2.0,5,1.0,2.0
518692,201802278,F.Freeman,atl,sln,3,0.0,0.0,4,1.0,3.0
518692,201802329,F.Freeman,atl,phi,0,0.0,1.0,1,0.0,0.0
518735,201801242,Y.Grandal,lan,col,0,0.0,0.0,1,0.0,1.0
518735,201801306,Y.Grandal,lan,ana,0,1.0,3.0,4,0.0,0.0
518735,201801604,Y.Grandal,lan,mil,0,1.0,1.0,1,0.0,0.0
518735,201801628,Y.Grandal,lan,mil,0,0.0,3.0,6,0.0,1.0
518735,201801876,Y.Grandal,lan,sln,0,3.0,3.0,3,0.0,0.0
518735,201802000,Y.Grandal,lan,ari,0,1.0,1.0,1,0.0,0.0
518735,201802188,Y.Grandal,lan,sln,0,1.0,1.0,1,0.0,0.0
518735,201802421,Y.Grandal,lan,sfn,0,2.0,3.0,4,0.0,1.0
518774,201800940,M.Harvey,cin,sln,0,0.0,1.0,2,0.0,0.0
518792,201800798,J.Heyward,chn,pit,1,0.0,2.0,5,0.0,3.0
518792,201801572,J.Heyward,chn,sln,1,0.0,3.0,5,0.0,0.0
518792,201801966,J.Heyward,chn,nyn,0,1.0,2.0,4,0.0,1.0
518792,201801978,J.Heyward,chn,nyn,0,1.0,4.0,5,0.0,0.0
518934,201800099,D.LeMahieu,col,atl,0,1.0,4.0,4,0.0,0.0
518934,201801132,D.LeMahieu,col,mia,0,0.0,3.0,4,0.0,0.0
518934,201801200,D.LeMahieu,col,sfn,5,1.0,1.0,5,1.0,3.0
518934,201801242,D.LeMahieu,col,lan,0,2.0,4.0,5,0.0,1.0
518934,201802398,D.LeMahieu,col,was,0,0.0,4.0,4,0.0,0.0
518960,201800193,J.Lucroy,oak,sea,0,0.0,3.0,4,0.0,1.0
518960,201800534,J.Lucroy,oak,hou,0,2.0,3.0,3,0.0,0.0
518960,201802341,J.Lucroy,oak,sea,1,1.0,1.0,4,1.0,2.0
519008,201800783,T.McFarland,ari,cin,0,1.0,1.0,1,0.0,0.0
519023,201800050,D.Mesoraco,cin,was,0,1.0,3.0,4,0.0,1.0
519023,201801382,D.Mesoraco,nyn,phi,0,1.0,4.0,4,0.0,0.0
519048,201800213,M.Moreland,bos,bal,0,0.0,1.0,4,0.0,3.0
519048,201800583,M.Moreland,bos,tor,1,1.0,2.0,4,0.0,1.0
519048,201801743,M.Moreland,bos,bal,0,0.0,4.0,4,0.0,0.0
519048,201801933,M.Moreland,bos,tba,1,0.0,3.0,3,0.0,0.0
519058,201800128,M.Moustakas,kca,cle,0,1.0,2.0,4,0.0,2.0
519058,201800802,M.Moustakas,kca,min,0,1.0,4.0,6,0.0,2.0
519058,201801468,M.Moustakas,kca,min,0,1.0,3.0,5,0.0,1.0
519058,201801604,M.Moustakas,mil,lan,0,1.0,2.0,4,0.0,2.0
519058,201801628,M.Moustakas,mil,lan,0,0.0,2.0,2,0.0,0.0
519058,201801848,M.Moustakas,mil,sln,0,1.0,4.0,4,0.0,0.0
519058,201802017,M.Moustakas,mil,was,0,1.0,4.0,4,0.0,0.0
519058,201802129,M.Moustakas,mil,sfn,1,0.0,2.0,3,0.0,1.0
519203,201800798,A.Rizzo,chn,pit,1,0.0,1.0,5,1.0,2.0
519203,201801572,A.Rizzo,chn,sln,1,0.0,4.0,5,1.0,1.0
519203,201801966,A.Rizzo,chn,nyn,2,0.0,2.0,5,1.0,3.0
519203,201801978,A.Rizzo,chn,nyn,0,1.0,1.0,5,0.0,4.0
519222,201801510,A.Romine,nya,tba,2,0.0,4.0,4,0.0,0.0
519295,201800193,J.Smolinski,oak,sea,0,1.0,3.0,3,0.0,0.0
519306,201800498,S.Souza Jr.,ari,hou,0,0.0,3.0,3,0.0,0.0
519306,201802000,S.Souza Jr.,ari,lan,0,2.0,3.0,5,0.0,2.0
519317,201800073,G.Stanton,nya,tba,0,5.0,5.0,5,0.0,0.0
519317,201800402,G.Stanton,nya,ana,0,1.0,2.0,4,0.0,1.0
519317,201800465,G.Stanton,nya,cle,0,2.0,3.0,5,0.0,1.0
519317,201801097,G.Stanton,nya,sea,0,2.0,2.0,5,1.0,2.0
519317,201801436,G.Stanton,nya,cle,0,2.0,2.0,4,0.0,2.0
519317,201801510,G.Stanton,nya,tba,0,2.0,4.0,4,0.0,0.0
519333,201800886,M.Szczur,sdn,atl,0,1.0,1.0,1,0.0,0.0
