batter_id,g_id,batter,team,opp,rbi,strikeout,out,n_atbats,homerun,hit
458015,201801077,J.Votto,CIN,DET,4,1.0,2.0,5,1.0,1.0
458731,201800073,B.Gardner,NYA,TBA,1,1.0,3.0,5,0.0,2.0
458731,201800402,B.Gardner,NYA,ANA,0,1.0,4.0,4,0.0,0.0
458731,201800465,B.Gardner,NYA,CLE,0,0.0,2.0,5,0.0,1.0
458731,201801436,B.Gardner,NYA,CLE,0,0.0,3.0,4,0.0,1.0
458731,201801510,B.Gardner,NYA,TBA,0,1.0,3.0,4,0.0,1.0
459964,201800193,M.Joyce,OAK,SEA,0,0.0,1.0,5,0.0,1.0
459964,201800534,M.Joyce,OAK,HOU,0,1.0,2.0,4,0.0,1.0
459964,201800751,M.Joyce,OAK,ARI,1,0.0,3.0,4,1.0,1.0
459964,201800833,M.Joyce,OAK,TBA,2,2.0,4.0,5,1.0,1.0
459964,201802341,M.Joyce,OAK,SEA,0,0.0,0.0,1,0.0,1.0
460026,201801200,N.Hundley,SFN,COL,0,2.0,4.0,5,0.0,0.0
460026,201801946,N.Hundley,SFN,TEX,0,0.0,1.0,4,0.0,1.0
460026,201802262,N.Hundley,SFN,SDN,0,1.0,2.0,4,0.0,1.0
460026,201802421,N.Hundley,SFN,LAN,0,2.0,3.0,3,0.0,0.0
460075,201800857,R.Braun,MIL,CHA,0,2.0,4.0,4,0.0,0.0
460075,201801604,R.Braun,MIL,LAN,0,0.0,0.0,1,0.0,1.0
460075,201801628,R.Braun,MIL,LAN,0,1.0,3.0,4,0.0,1.0
460075,201802017,R.Braun,MIL,WAS,0,0.0,4.0,4,0.0,0.0
460077,201800802,D.Butera,KCA,MIN,0,0.0,5.0,5,0.0,0.0
460086,201800128,A.Gordon,KCA,CLE,0,1.0,2.0,3,0.0,1.0
460086,201800802,A.Gordon,KCA,MIN,0,3.0,5.0,6,0.0,1.0
460086,201801468,A.Gordon,KCA,MIN,0,1.0,2.0,4,0.0,1.0
460086,201801900,A.Gordon,KCA,TBA,0,1.0,4.0,4,0.0,0.0
460086,201802026,A.Gordon,KCA,BAL,0,1.0,4.0,4,0.0,0.0
460086,201802402,A.Gordon,KCA,CLE,1,1.0,3.0,5,0.0,2.0
460269,201802076,C.Gimenez,MIN,HOU,0,1.0,2.0,2,0.0,0.0
460269,201802401,C.Gimenez,MIN,CHA,0,1.0,1.0,4,0.0,0.0
460576,201800073,C.Gomez,TBA,NYA,0,3.0,3.0,4,0.0,0.0
460576,201800578,C.Gomez,TBA,BAL,0,1.0,4.0,4,0.0,0.0
460576,201800915,C.Gomez,TBA,WAS,1,0.0,3.0,4,0.0,1.0
460576,201801636,C.Gomez,TBA,CHA,0,1.0,1.0,1,0.0,0.0
460576,201801900,C.Gomez,TBA,KCA,1,1.0,2.0,4,0.0,2.0
461314,201801242,M.Kemp,LAN,COL,4,0.0,1.0,4,1.0,3.0
461314,201801306,M.Kemp,LAN,ANA,2,0.0,2.0,4,0.0,2.0
461314,201801604,M.Kemp,LAN,MIL,0,0.0,4.0,4,0.0,0.0
461314,201801876,M.Kemp,LAN,SLN,0,1.0,2.0,5,0.0,1.0
461314,201802000,M.Kemp,LAN,ARI,0,1.0,2.0,4,0.0,2.0
461314,201802188,M.Kemp,LAN,SLN,1,0.0,2.0,4,0.0,2.0
461314,201802421,M.Kemp,LAN,SFN,3,0.0,0.0,3,0.0,3.0
461829,201800050,G.Gonzalez,WAS,CIN,0,2.0,3.0,3,0.0,0.0
461829,201802129,G.Gonzalez,MIL,SFN,0,2.0,2.0,2,0.0,0.0
461865,201800193,A.Romine,SEA,OAK,0,1.0,4.0,4,0.0,0.0
462101,201800148,E.Andrus,TEX,ANA,0,0.0,1.0,4,0.0,0.0
462101,201801124,E.Andrus,TEX,MIN,0,2.0,3.0,5,0.0,1.0
462101,201801139,E.Andrus,TEX,MIN,0,2.0,5.0,5,0.0,0.0
462101,201801240,E.Andrus,TEX,CHA,0,0.0,4.0,5,0.0,1.0
462101,201801449,E.Andrus,TEX,CLE,0,2.0,2.0,6,0.0,2.0
462101,201801946,E.Andrus,TEX,SFN,0,1.0,3.0,4,0.0,0.0
462136,201802038,M.Estrada,TOR,MIA,0,1.0,1.0,1,0.0,0.0
465041,201800524,F.Cervelli,PIT,CHA,0,0.0,2.0,5,0.0,1.0
465041,201801676,F.Cervelli,PIT,SLN,0,3.0,4.0,4,0.0,0.0
465753,201800115,P.Florimon,PHI,MIA,0,0.0,1.0,2,0.0,1.0
466320,201801729,M.Cabrera,CLE,CHA,0,0.0,2.0,3,0.0,0.0
466320,201802283,M.Cabrera,CLE,CHA,1,0.0,2.0,4,0.0,1.0
466320,201802402,M.Cabrera,CLE,KCA,1,0.0,2.0,4,0.0,2.0
467055,201801200,P.Sandoval,SFN,COL,0,0.0,3.0,5,0.0,2.0
467092,201800073,W.Ramos,TBA,NYA,0,1.0,3.0,4,0.0,1.0
467092,201800833,W.Ramos,TBA,OAK,2,0.0,2.0,4,0.0,1.0
467092,201800915,W.Ramos,TBA,WAS,0,0.0,3.0,4,0.0,0.0
467092,201802329,W.Ramos,PHI,ATL,0,1.0,2.0,2,0.0,0.0
467793,201800115,C.Santana,PHI,MIA,3,0.0,2.0,4,1.0,2.0
467793,201801382,C.Santana,PHI,NYN,0,1.0,4.0,4,0.0,0.0
467793,201802329,C.Santana,PHI,ATL,0,0.0,4.0,4,0.0,0.0
467827,201800099,G.Parra,COL,ATL,0,1.0,4.0,4,0.0,0.0
467827,201800755,G.Parra,COL,CIN,1,0.0,2.0,4,0.0,1.0
467827,201801132,G.Parra,COL,MIA,2,1.0,2.0,3,1.0,1.0
467827,201801200,G.Parra,COL,SFN,1,0.0,1.0,4,0.0,2.0
467827,201801242,G.Parra,COL,LAN,0,0.0,2.0,4,0.0,2.0
467827,201801600,G.Parra,COL,SLN,1,0.0,2.0,4,0.0,2.0
467827,201802398,G.Parra,COL,WAS,0,0.0,1.0,1,0.0,0.0
468504,201801628,J.Chacin,MIL,LAN,0,0.0,1.0,2,0.0,1.0
468504,201802017,J.Chacin,MIL,WAS,0,0.0,2.0,3,0.0,1.0
471083,201800050,M.Montero,WAS,CIN,0,0.0,3.0,4,0.0,0.0
471865,201800099,C.Gonzalez,COL,ATL,2,1.0,2.0,4,1.0,2.0
471865,201800755,C.Gonzalez,COL,CIN,0,0.0,0.0,1,0.0,0.0
471865,201801132,C.Gonzalez,COL,MIA,0,2.0,3.0,4,0.0,1.0
471865,201801200,C.Gonzalez,COL,SFN,0,0.0,3.0,4,0.0,1.0
471865,201801242,C.Gonzalez,COL,LAN,0,0.0,3.0,4,0.0,1.0
471865,201801600,C.Gonzalez,COL,SLN,2,1.0,1.0,4,1.0,2.0
471865,201802398,C.Gonzalez,COL,WAS,0,0.0,1.0,3,0.0,2.0
472528,201800148,L.Valbuena,ANA,TEX,1,2.0,3.0,5,0.0,2.0
472528,201800780,L.Valbuena,ANA,DET,0,1.0,1.0,2,0.0,0.0
472528,201801292,L.Valbuena,ANA,SEA,0,1.0,1.0,1,0.0,0.0
472528,201801306,L.Valbuena,ANA,LAN,0,1.0,2.0,2,0.0,0.0
472528,201801368,L.Valbuena,ANA,SEA,0,1.0,2.0,4,0.0,1.0
474568,201800524,J.Mercer,PIT,CHA,2,1.0,4.0,5,0.0,1.0
474568,201800798,J.Mercer,PIT,CHN,0,0.0,3.0,4,0.0,1.0
474568,201801234,J.Mercer,PIT,SDN,0,1.0,4.0,4,0.0,0.0
474568,201801676,J.Mercer,PIT,SLN,0,0.0,0.0,3,0.0,1.0
474832,201801200,B.Belt,SFN,COL,2,1.0,2.0,5,1.0,2.0
474832,201801946,B.Belt,SFN,TEX,0,2.0,3.0,4,0.0,1.0
474832,201802129,B.Belt,SFN,MIL,0,1.0,1.0,1,0.0,0.0
475115,201802188,T.Ross,SLN,LAN,1,0.0,0.0,1,1.0,1.0
475174,201800128,Y.Alonso,CLE,KCA,0,0.0,2.0,4,0.0,1.0
475174,201800465,Y.Alonso,CLE,NYA,0,1.0,3.0,4,0.0,1.0
475174,201801436,Y.Alonso,CLE,NYA,0,2.0,3.0,4,0.0,1.0
475174,201801449,Y.Alonso,CLE,TEX,0,0.0,0.0,1,0.0,0.0
475174,201801729,Y.Alonso,CLE,CHA,0,1.0,2.0,4,0.0,2.0
475174,201802105,Y.Alonso,CLE,TOR,0,1.0,4.0,5,0.0,1.0
475174,201802283,Y.Alonso,CLE,CHA,0,0.0,1.0,3,0.0,1.0
475174,201802402,Y.Alonso,CLE,KCA,1,1.0,2.0,4,0.0,1.0
475247,201800099,R.Flaherty,ATL,COL,0,0.0,2.0,5,0.0,0.0
475247,201800886,R.Flaherty,ATL,SDN,1,1.0,1.0,2,0.0,1.0
475247,201802329,R.Flaherty,ATL,PHI,0,1.0,3.0,3,0.0,0.0
475253,201800177,J.Smoak,TOR,BAL,0,0.0,3.0,4,0.0,0.0
475253,201800583,J.Smoak,TOR,BOS,2,0.0,2.0,5,0.0,1.0
475253,201801880,J.Smoak,TOR,BAL,1,1.0,3.0,4,1.0,1.0
475253,201802038,J.Smoak,TOR,MIA,2,1.0,3.0,4,1.0,1.0
475253,201802105,J.Smoak,TOR,CLE,0,4.0,4.0,5,0.0,0.0
475582,201800050,R.Zimmerman,WAS,CIN,0,1.0,3.0,5,0.0,1.0
475582,201801540,R.Zimmerman,WAS,MIA,1,0.0,4.0,5,0.0,1.0
475582,201801704,R.Zimmerman,WAS,ATL,0,0.0,0.0,1,0.0,0.0
475582,201802017,R.Zimmerman,WAS,MIL,0,0.0,3.0,4,0.0,0.0
476704,201800193,J.Lowrie,OAK,SEA,0,1.0,3.0,4,0.0,0.0
476704,201800534,J.Lowrie,OAK,HOU,1,0.0,3.0,4,0.0,1.0
476704,201800751,J.Lowrie,OAK,ARI,0,0.0,4.0,4,0.0,0.0
476704,201800833,J.Lowrie,OAK,TBA,0,2.0,5.0,5,0.0,0.0
476704,201802341,J.Lowrie,OAK,SEA,1,3.0,3.0,5,1.0,1.0
476883,201800177,P.Alvarez,BAL,TOR,0,1.0,2.0,4,0.0,1.0
476883,201800213,P.Alvarez,BAL,BOS,0,1.0,1.0,1,0.0,0.0
476883,201800810,P.Alvarez,BAL,WAS,0,1.0,3.0,3,0.0,0.0
477132,201801628,C.Kershaw,LAN,MIL,0,1.0,2.0,3,0.0,1.0
477132,201802188,C.Kershaw,LAN,SLN,1,0.0,2.0,3,0.0,1.0
488671,201800122,A.Avila,ARI,SLN,0,1.0,2.0,2,0.0,0.0
488671,201800498,A.Avila,ARI,HOU,0,1.0,2.0,3,0.0,0.0
488671,201800751,A.Avila,ARI,OAK,0,0.0,3.0,3,0.0,0.0
488681,201802283,B.Barnes,CLE,CHA,0,0.0,0.0,1,0.0,0.0
488681,201802402,B.Barnes,CLE,KCA,0,0.0,1.0,1,0.0,0.0
488721,201800099,P.Bourjos,ATL,COL,0,0.0,1.0,1,0.0,0.0
488721,201800886,P.Bourjos,ATL,SDN,0,0.0,0.0,1,0.0,1.0
488726,201800128,M.Brantley,CLE,KCA,0,0.0,2.0,4,0.0,1.0
488726,201801041,M.Brantley,CLE,MIN,0,0.0,3.0,4,0.0,1.0
488726,201801436,M.Brantley,CLE,NYA,1,0.0,2.0,4,1.0,1.0
488726,201801449,M.Brantley,CLE,TEX,0,1.0,6.0,6,0.0,0.0
488726,201801729,M.Brantley,CLE,CHA,0,0.0,3.0,4,0.0,0.0
488726,201802105,M.Brantley,CLE,TOR,0,0.0,1.0,1,0.0,0.0
488726,201802283,M.Brantley,CLE,CHA,2,1.0,3.0,6,1.0,3.0
488726,201802402,M.Brantley,CLE,KCA,0,1.0,3.0,4,0.0,1.0
488810,201800755,T.Cruz,CIN,COL,2,1.0,2.0,4,1.0,2.0
488818,201801946,C.d'Arnaud,SFN,TEX,0,0.0,2.0,3,0.0,0.0
488818,201802129,C.d'Arnaud,SFN,MIL,0,2.0,3.0,3,0.0,0.0
488818,201802262,C.d'Arnaud,SFN,SDN,0,2.0,4.0,5,0.0,1.0
488818,201802421,C.d'Arnaud,SFN,LAN,0,1.0,1.0,1,0.0,0.0
489119,201801604,W.Miley,MIL,LAN,0,1.0,2.0,2,0.0,0.0
489119,201801848,W.Miley,MIL,SLN,0,0.0,1.0,2,0.0,1.0
489149,201800547,L.Morrison,MIN,ANA,0,2.0,3.0,4,0.0,0.0
489149,201800802,L.Morrison,MIN,KCA,0,0.0,1.0,1,0.0,0.0
489149,201801041,L.Morrison,MIN,CLE,3,0.0,2.0,5,0.0,2.0
489149,201801124,L.Morrison,MIN,TEX,0,0.0,1.0,1,0.0,0.0
489149,201801139,L.Morrison,MIN,TEX,2,2.0,4.0,5,1.0,1.0
489267,201802283,A.Rosales,CLE,CHA,0,0.0,1.0,1,0.0,0.0
489267,201802402,A.Rosales,CLE,KCA,0,1.0,1.0,1,0.0,0.0
491676,201801200,G.Hernandez,SFN,COL,1,1.0,2.0,4,0.0,1.0
491676,201802129,G.Hernandez,SFN,MIL,0,1.0,3.0,3,0.0,0.0
491676,201802262,G.Hernandez,SFN,SDN,0,1.0,2.0,3,0.0,1.0
491676,201802421,G.Hernandez,SFN,LAN,0,0.0,3.0,3,0.0,0.0
491696,201800073,J.Sucre,TBA,NYA,0,0.0,2.0,4,0.0,2.0
491696,201800578,J.Sucre,TBA,BAL,0,0.0,3.0,3,0.0,0.0
491696,201801510,J.Sucre,TBA,NYA,0,1.0,2.0,3,0.0,1.0
491696,201801636,J.Sucre,TBA,CHA,0,1.0,1.0,1,0.0,0.0
493329,201800253,Y.Gurriel,HOU,SEA,0,2.0,3.0,4,0.0,1.0
493329,201800498,Y.Gurriel,HOU,ARI,0,0.0,0.0,2,0.0,1.0
493329,201800534,Y.Gurriel,HOU,OAK,2,0.0,3.0,4,0.0,1.0
493329,201801196,Y.Gurriel,HOU,TOR,0,1.0,4.0,4,0.0,0.0
493329,201802076,Y.Gurriel,HOU,MIN,2,1.0,3.0,4,1.0,1.0
500135,201801077,R.Rodriguez,DET,CIN,0,1.0,1.0,2,0.0,0.0
500135,201801909,R.Rodriguez,DET,CHA,2,0.0,2.0,4,1.0,2.0
500135,201801919,R.Rodriguez,DET,CHA,0,1.0,1.0,1,0.0,0.0
500208,201800177,Y.Solarte,TOR,BAL,1,0.0,2.0,4,0.0,2.0
500208,201800583,Y.Solarte,TOR,BOS,0,1.0,3.0,5,0.0,1.0
500208,201801196,Y.Solarte,TOR,HOU,1,0.0,4.0,5,0.0,1.0
500208,201802250,Y.Solarte,TOR,BAL,0,0.0,3.0,3,0.0,0.0
500743,201800115,M.Rojas,MIA,PHI,0,1.0,2.0,3,0.0,1.0
500743,201800764,M.Rojas,MIA,WAS,0,0.0,4.0,4,0.0,0.0
500743,201801540,M.Rojas,MIA,WAS,0,0.0,3.0,3,0.0,0.0
500743,201802038,M.Rojas,MIA,TOR,0,0.0,3.0,4,0.0,1.0
500871,201800547,E.Escobar,MIN,ANA,0,1.0,4.0,4,0.0,0.0
500871,201800802,E.Escobar,MIN,KCA,0,2.0,4.0,6,0.0,0.0
500871,201801041,E.Escobar,MIN,CLE,2,1.0,2.0,5,0.0,2.0
500871,201801124,E.Escobar,MIN,TEX,0,1.0,1.0,1,0.0,0.0
500871,201801139,E.Escobar,MIN,TEX,0,2.0,5.0,5,0.0,0.0
500871,201801468,E.Escobar,MIN,KCA,1,1.0,2.0,4,0.0,1.0
500871,201802000,E.Escobar,ARI,LAN,0,0.0,1.0,4,0.0,1.0
500874,201800122,J.Martinez,SLN,ARI,0,0.0,4.0,4,0.0,0.0
500874,201800940,J.Martinez,SLN,CIN,4,0.0,2.0,4,2.0,2.0
500874,201801572,J.Martinez,SLN,CHN,0,0.0,1.0,1,0.0,0.0
500874,201801600,J.Martinez,SLN,COL,0,1.0,1.0,1,0.0,0.0
500874,201801676,J.Martinez,SLN,PIT,0,0.0,2.0,4,0.0,2.0
500874,201801848,J.Martinez,SLN,MIL,0,0.0,1.0,1,0.0,0.0
500874,201801876,J.Martinez,SLN,LAN,2,0.0,3.0,5,1.0,2.0
500874,201802188,J.Martinez,SLN,LAN,0,2.0,3.0,5,0.0,1.0
500874,201802278,J.Martinez,SLN,ATL,0,1.0,2.0,5,0.0,2.0
501303,201800547,E.Adrianza,MIN,ANA,0,0.0,2.0,3,0.0,1.0
501303,201800802,E.Adrianza,MIN,KCA,0,0.0,4.0,6,0.0,2.0
501303,201801041,E.Adrianza,MIN,CLE,0,0.0,3.0,4,0.0,1.0
501303,201801124,E.Adrianza,MIN,TEX,0,2.0,3.0,3,0.0,0.0
501303,201802076,E.Adrianza,MIN,HOU,0,2.0,3.0,3,0.0,0.0
501896,201800798,D.Freese,PIT,CHN,0,2.0,3.0,4,0.0,1.0
501896,201801234,D.Freese,PIT,SDN,0,2.0,2.0,4,0.0,2.0
501896,201802188,D.Freese,LAN,SLN,2,2.0,2.0,3,0.0,1.0
501896,201802421,D.Freese,LAN,SFN,1,0.0,2.0,5,0.0,2.0
501981,201800193,K.Davis,OAK,SEA,3,1.0,2.0,4,2.0,2.0
501981,201800534,K.Davis,OAK,HOU,0,0.0,2.0,4,0.0,1.0
501981,201800833,K.Davis,OAK,TBA,0,1.0,2.0,4,0.0,1.0
501981,201802341,K.Davis,OAK,SEA,1,1.0,4.0,5,1.0,1.0
502054,201800122,T.Pham,SLN,ARI,0,0.0,3.0,4,0.0,0.0
502054,201800940,T.Pham,SLN,CIN,0,2.0,4.0,5,0.0,1.0
502054,201801572,T.Pham,SLN,CHN,0,1.0,4.0,4,0.0,0.0
502054,201801933,T.Pham,TBA,BOS,1,2.0,4.0,5,1.0,1.0
502082,201801041,L.Chisenhall,CLE,MIN,0,0.0,2.0,4,0.0,1.0
502110,201800213,J.Martinez,BOS,BAL,0,2.0,2.0,4,0.0,0.0
502110,201800583,J.Martinez,BOS,TOR,3,1.0,1.0,4,1.0,2.0
502110,201801743,J.Martinez,BOS,BAL,0,1.0,4.0,4,0.0,0.0
502110,201801933,J.Martinez,BOS,TBA,0,2.0,2.0,4,0.0,2.0
502143,201800213,D.Valencia,BAL,BOS,0,0.0,2.0,3,0.0,0.0
502210,201800133,J.Reddick,HOU,SDN,1,1.0,1.0,3,1.0,2.0
502210,201800253,J.Reddick,HOU,SEA,0,2.0,4.0,5,0.0,0.0
502210,201800498,J.Reddick,HOU,ARI,0,1.0,3.0,4,0.0,0.0
502210,201800534,J.Reddick,HOU,OAK,0,1.0,3.0,4,0.0,1.0
502210,201801196,J.Reddick,HOU,TOR,1,1.0,2.0,4,0.0,2.0
502210,201802076,J.Reddick,HOU,MIN,0,1.0,2.0,4,0.0,2.0
502226,201800177,C.Gentry,BAL,TOR,0,1.0,4.0,4,0.0,0.0
502226,201800213,C.Gentry,BAL,BOS,0,1.0,1.0,4,0.0,1.0
502226,201800810,C.Gentry,BAL,WAS,0,1.0,1.0,1,0.0,0.0
502226,201800825,C.Gentry,BAL,WAS,0,0.0,0.0,1,0.0,1.0
502481,201800122,J.Dyson,ARI,SLN,0,0.0,4.0,4,0.0,0.0
502481,201800751,J.Dyson,ARI,OAK,0,0.0,3.0,3,0.0,0.0
502481,201800783,J.Dyson,ARI,CIN,0,0.0,3.0,5,0.0,0.0
502517,201801540,D.Murphy,WAS,MIA,0,0.0,0.0,1,0.0,1.0
502517,201801704,D.Murphy,WAS,ATL,0,0.0,3.0,4,0.0,1.0
502517,201801966,D.Murphy,CHN,NYN,0,1.0,2.0,5,0.0,2.0
502517,201801978,D.Murphy,CHN,NYN,0,2.0,4.0,4,0.0,0.0
502570,201802421,R.Gale,LAN,SFN,0,1.0,1.0,1,0.0,0.0
502671,201800122,P.Goldschmidt,ARI,SLN,0,2.0,4.0,4,0.0,0.0
502671,201800498,P.Goldschmidt,ARI,HOU,0,0.0,4.0,4,0.0,0.0
502671,201800751,P.Goldschmidt,ARI,OAK,0,3.0,4.0,4,0.0,0.0
502671,201800783,P.Goldschmidt,ARI,CIN,1,1.0,3.0,5,0.0,2.0
502671,201802000,P.Goldschmidt,ARI,LAN,0,1.0,3.0,5,0.0,2.0
502706,201802262,D.Holland,SFN,SDN,0,1.0,2.0,2,0.0,0.0
503556,201800133,M.Gonzalez,HOU,SDN,0,0.0,2.0,3,0.0,1.0
503556,201800253,M.Gonzalez,HOU,SEA,2,1.0,2.0,4,0.0,2.0
503556,201800498,M.Gonzalez,HOU,ARI,0,1.0,2.0,4,0.0,2.0
503556,201800534,M.Gonzalez,HOU,OAK,0,1.0,4.0,4,0.0,0.0
503556,201801196,M.Gonzalez,HOU,TOR,1,0.0,3.0,4,1.0,1.0
506702,201801743,S.Leon,BOS,BAL,0,1.0,3.0,4,0.0,0.0
506702,201801933,S.Leon,BOS,TBA,0,0.0,3.0,3,0.0,0.0
506703,201800764,A.Sanchez,WAS,MIA,0,0.0,1.0,1,0.0,0.0
506703,201800915,A.Sanchez,WAS,TBA,0,0.0,1.0,1,0.0,0.0
506703,201802398,A.Sanchez,WAS,COL,0,0.0,1.0,3,0.0,2.0
506747,201801876,F.Pena,SLN,LAN,0,1.0,3.0,4,0.0,0.0
506747,201802188,F.Pena,SLN,LAN,0,1.0,2.0,2,0.0,0.0
514888,201800133,J.Altuve,HOU,SDN,0,0.0,4.0,4,0.0,0.0
514888,201800253,J.Altuve,HOU,SEA,0,1.0,3.0,5,0.0,2.0
514888,201800498,J.Altuve,HOU,ARI,0,0.0,3.0,4,0.0,1.0
514888,201800534,J.Altuve,HOU,OAK,0,1.0,1.0,4,0.0,3.0
514888,201801196,J.Altuve,HOU,TOR,0,0.0,2.0,4,0.0,1.0
514888,201802076,J.Altuve,HOU,MIN,0,0.0,4.0,4,0.0,0.0
514917,201800115,C.Hernandez,PHI,MIA,1,0.0,2.0,4,0.0,1.0
514917,201801382,C.Hernandez,PHI,NYN,0,1.0,3.0,5,0.0,2.0
514917,201802329,C.Hernandez,PHI,ATL,0,0.0,3.0,4,0.0,1.0
516416,201800193,J.Segura,SEA,OAK,0,1.0,2.0,4,0.0,2.0
516416,201800253,J.Segura,SEA,HOU,0,1.0,4.0,4,0.0,0.0
516416,201800310,J.Segura,SEA,TEX,1,0.0,3.0,5,0.0,1.0
516416,201801097,J.Segura,SEA,NYA,0,1.0,3.0,5,0.0,1.0
516416,201801262,J.Segura,SEA,ANA,0,1.0,3.0,4,0.0,1.0
516416,201801292,J.Segura,SEA,ANA,1,0.0,2.0,4,0.0,2.0
516416,201801368,J.Segura,SEA,ANA,0,0.0,3.0,4,0.0,1.0
516416,201801448,J.Segura,SEA,CHA,0,0.0,3.0,4,0.0,1.0
516416,201802341,J.Segura,SEA,OAK,0,0.0,3.0,4,0.0,1.0
516770,201800115,S.Castro,MIA,PHI,1,0.0,2.0,3,0.0,1.0
516770,201800764,S.Castro,MIA,WAS,0,1.0,3.0,4,0.0,0.0
516770,201801132,S.Castro,MIA,COL,0,0.0,3.0,5,0.0,1.0
516770,201801540,S.Castro,MIA,WAS,0,1.0,2.0,4,0.0,2.0
516770,201801790,S.Castro,MIA,ATL,0,2.0,3.0,5,0.0,1.0
516770,201802422,S.Castro,MIA,NYN,0,0.0,1.0,1,0.0,0.0
516782,201800524,S.Marte,PIT,CHA,1,2.0,2.0,5,0.0,3.0
516782,201800798,S.Marte,PIT,CHN,3,0.0,2.0,5,0.0,3.0
516782,201801234,S.Marte,PIT,SDN,0,3.0,5.0,5,0.0,0.0
516782,201801676,S.Marte,PIT,SLN,0,1.0,4.0,4,0.0,0.0
517369,201800133,J.Pirela,SDN,HOU,0,1.0,4.0,4,0.0,0.0
517369,201800886,J.Pirela,SDN,ATL,0,0.0,3.0,4,0.0,1.0
517369,201801234,J.Pirela,SDN,PIT,0,0.0,1.0,3,0.0,2.0
517369,201802262,J.Pirela,SDN,SFN,0,1.0,3.0,4,0.0,1.0
518452,201801242,C.Bettis,COL,LAN,0,1.0,1.0,1,0.0,0.0
518542,201800310,J.Centeno,TEX,SEA,0,1.0,3.0,4,0.0,1.0
518586,201800886,C.Culberson,ATL,SDN,2,1.0,3.0,5,0.0,2.0
518586,201801002,C.Culberson,ATL,NYN,0,1.0,3.0,3,0.0,0.0
518586,201801704,C.Culberson,ATL,WAS,3,2.0,2.0,4,1.0,2.0
518586,201801790,C.Culberson,ATL,MIA,1,1.0,3.0,5,1.0,2.0
518586,201802329,C.Culberson,ATL,PHI,0,2.0,4.0,4,0.0,0.0
518614,201800122,D.Descalso,ARI,SLN,0,2.0,4.0,4,0.0,0.0
518614,201800498,D.Descalso,ARI,HOU,0,0.0,1.0,4,0.0,2.0
518614,201800751,D.Descalso,ARI,OAK,0,1.0,3.0,3,0.0,0.0
518614,201800783,D.Descalso,ARI,CIN,0,0.0,2.0,4,0.0,1.0
518618,201800115,D.Dietrich,MIA,PHI,0,1.0,3.0,4,0.0,1.0
518618,201800764,D.Dietrich,MIA,WAS,0,0.0,3.0,4,0.0,0.0
518618,201801132,D.Dietrich,MIA,COL,1,1.0,2.0,4,1.0,1.0
518618,201801540,D.Dietrich,MIA,WAS,0,0.0,1.0,1,0.0,0.0
518618,201801790,D.Dietrich,MIA,ATL,0,2.0,5.0,5,0.0,0.0
518618,201802422,D.Dietrich,MIA,NYN,0,0.0,3.0,4,0.0,1.0
518626,201800583,J.Donaldson,TOR,BOS,0,2.0,3.0,5,0.0,2.0
518626,201802283,J.Donaldson,CLE,CHA,0,0.0,0.0,1,0.0,0.0
518626,201802402,J.Donaldson,CLE,KCA,0,2.0,3.0,4,0.0,0.0
518692,201800099,F.Freeman,ATL,COL,1,0.0,2.0,5,0.0,1.0
518692,201800886,F.Freeman,ATL,SDN,2,0.0,0.0,5,1.0,4.0
518692,201801002,F.Freeman,ATL,NYN,2,1.0,2.0,4,1.0,2.0
518692,201801704,F.Freeman,ATL,WAS,1,0.0,4.0,5,0.0,1.0
518692,201801790,F.Freeman,ATL,MIA,1,1.0,2.0,5,1.0,2.0
518692,201802278,F.Freeman,ATL,SLN,3,0.0,0.0,4,1.0,3.0
518692,201802329,F.Freeman,ATL,PHI,0,0.0,1.0,1,0.0,0.0
518735,201801242,Y.Grandal,LAN,COL,0,0.0,0.0,1,0.0,1.0
518735,201801306,Y.Grandal,LAN,ANA,0,1.0,3.0,4,0.0,0.0
518735,201801604,Y.Grandal,LAN,MIL,0,1.0,1.0,1,0.0,0.0
518735,201801628,Y.Grandal,LAN,MIL,0,0.0,3.0,6,0.0,1.0
518735,201801876,Y.Grandal,LAN,SLN,0,3.0,3.0,3,0.0,0.0
518735,201802000,Y.Grandal,LAN,ARI,0,1.0,1.0,1,0.0,0.0
518735,201802188,Y.Grandal,LAN,SLN,0,1.0,1.0,1,0.0,0.0
518735,201802421,Y.Grandal,LAN,SFN,0,2.0,3.0,4,0.0,1.0
518774,201800940,M.Harvey,CIN,SLN,0,0.0,1.0,2,0.0,0.0
518792,201800798,J.Heyward,CHN,PIT,1,0.0,2.0,5,0.0,3.0
518792,201801572,J.Heyward,CHN,SLN,1,0.0,3.0,5,0.0,0.0
518792,201801966,J.Heyward,CHN,NYN,0,1.0,2.0,4,0.0,1.0
518792,201801978,J.Heyward,CHN,NYN,0,1.0,4.0,5,0.0,0.0
518934,201800099,D.LeMahieu,COL,ATL,0,1.0,4.0,4,0.0,0.0
518934,201801132,D.LeMahieu,COL,MIA,0,0.0,3.0,4,0.0,0.0
518934,201801200,D.LeMahieu,COL,SFN,5,1.0,1.0,5,1.0,3.0
518934,201801242,D.LeMahieu,COL,LAN,0,2.0,4.0,5,0.0,1.0
518934,201802398,D.LeMahieu,COL,WAS,0,0.0,4.0,4,0.0,0.0
518960,201800193,J.Lucroy,OAK,SEA,0,0.0,3.0,4,0.0,1.0
